pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,VARIANCE_TUNE,LAYER1_TUNE
<<<<<<< HEAD
4249,2,2,-13874.864450914552,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",408.58406899544514,3.4581977116656293,0.543578663760084,0.0412883576317145,32
4250,3,2,-14845.485499481525,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",164.29853626347222,43.8423701016733,0.36593963621621983,0.04429767994514555,71
4247,4,2,-17185.99567090533,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",104.92203145891547,47.20746148882429,0.02735446307567662,0.30163404001165983,51
4251,5,2,-14088.35803187533,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",77.51274803603839,18.456289221721896,0.01899153600973526,0.19234539207768406,48
4252,6,2,-12503.367493710972,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",169.98610988247918,24.29110710705239,0.015673025876907727,0.14507904725524062,42
4246,7,2,-14714.887270631634,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",404.7262873553214,3.5415133562800882,0.5442709494079822,0.04128833554275468,33
10313,0,3,-14316.981899489485,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",110.58542040540988,15.464200234565075,0.018961615327029994,0.12511760183447262,43
10318,1,3,-13105.830376101218,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",110.37135061681685,15.48514515589259,0.018973214960710322,0.12520592463702263,43
10319,2,3,-13660.666092310432,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",304.61316336142966,4.273665516900105,0.7901169988230184,0.04191728159521802,28
10315,3,3,-14871.086761537445,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",414.53538804000647,17.52766605699563,0.008061769204794738,0.5600096276000311,31
10320,4,3,-14595.604076114189,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",121.2735786392239,21.377420122296925,0.02002554373934508,0.16032105316873643,45
10314,5,3,-15797.811632040834,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",121.22211969360477,20.568170000105077,0.020230910230163848,0.155771862184725,45
10317,6,3,-13653.02079436525,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",361.02317519116764,2.953864266953227,0.4386603633726219,0.04049050963896219,30
10316,7,3,-14763.004116627255,-12027.646268174263,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",360.02321625893757,2.950909510494881,0.4373543515586641,0.04044989763211342,30
11614,0,4,-13968.6215611993,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",68.19138582968942,11.783913355196114,0.024969586789190132,0.13298704094342756,46
11618,1,4,-14026.941758104254,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",4972.165637829877,3.1860415587300768,1.5697931614820687e-05,7.2217717353298,13
11617,2,4,-14748.9665037917,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",3318.3470673720453,2.2657880579704512,1.2800364594834972e-05,4.828000007511425,14
11619,3,4,-13271.956473524897,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",351.494331257441,20.055372455549996,0.011129568115098796,0.8899042861831374,28
11612,4,4,-14340.918555870236,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",123.65050043070151,14.464078032692086,0.017559810469440034,0.10875783125412675,41
11615,5,4,-12004.87680611663,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",137.7929302858964,35.302095017030126,0.015250506912686968,0.19296944373112934,56
11613,6,4,-19246.318733585747,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1e-05,100.0,8
11616,7,4,-13068.86258172435,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",67.98685644701087,11.735876899444142,0.02464526945989849,0.13294668199168413,46
12827,0,5,-15279.121486039816,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",89.08190585713183,16.63014696650246,0.019160364954451076,0.12264272059463782,45
12828,1,5,-13364.028011052189,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",89.1691508097136,16.75956978294114,0.019311190467105416,0.12182798818962502,45
12832,2,5,-15292.264322884319,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",88.86758088513031,16.78777003251047,0.019292789789063566,0.12145828222941786,45
12831,3,5,-14967.95894758902,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",88.56195328019216,16.819103732192502,0.01927193647140427,0.12105226033034658,45
12830,4,5,-12955.709751652923,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",88.2606294782135,16.851043792550236,0.01925058550512306,0.1206465744001874,45
12829,5,5,-11530.383627207406,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",70.64113066582524,7.706499471682948,0.02931797730365136,0.14287514706227314,44
12826,6,5,-15782.295163573055,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",87.3683451048496,16.79532675463731,0.01933200195328543,0.12174970779361233,45
12825,7,5,-13025.106667779846,-12004.87680611663,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",88.7762887697545,26.808414649374992,0.009740725939856823,0.1532734598701644,43
14016,0,6,-14564.508938376111,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",343.79774665430875,28.103636821249278,0.01626601844372741,1.8791532399005095,32
14018,1,6,-14161.104685572116,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",75.4336435082433,19.10519105852971,0.018956018452569154,0.10553776986209472,46
14017,2,6,-16011.49436053515,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",77.8730654929269,18.823685231165253,0.01839028005063511,0.10363424744073209,47
14014,3,6,-12743.42287459474,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",82.37058288043261,16.63143283353786,0.015516331723891465,0.10765734727458919,45
14019,4,6,-13777.552591817017,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",106.52979178074168,19.276836677914943,0.020435896416879894,0.10038741270535033,44
14015,5,6,-15709.848105425903,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",137.04647981093242,13.81826518577034,0.015541311160779397,0.08278136389786309,39
14021,6,6,-13378.944839476324,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",124.77927542502182,31.47208401989583,0.01425301328247907,0.1855849247374358,47
14020,7,6,-13052.045967000118,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",136.81406423384183,13.754638362925125,0.015428222546781955,0.08200708474576762,38
15473,0,7,-15101.104640877013,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",79.85931156750166,7.585898140394793,0.017904546122865884,0.26817076179519733,46
15472,1,7,-15753.97931852888,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",99.54315172899956,6.850667486842249,0.02638506490828078,0.12828161936835517,50
15478,2,7,-12962.62815572604,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",125.54541123397186,7.092099292028807,0.028674020150020744,0.08235127179437149,45
15477,3,7,-15318.600800279883,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",95.93024793668279,16.50075256825173,0.02083704335553284,0.14025259990730302,44
15476,4,7,-14394.88660720518,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",74.96156906998475,18.945718241492717,0.01889351763543003,0.10652585089493762,46
15474,5,7,-14214.585208680837,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",75.16690669718828,18.912234004899798,0.018898773531428374,0.10668924392105879,46
15471,6,7,-12912.364369812058,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",75.53074461285698,19.08551342274382,0.018957266328955998,0.10563538142974709,46
15475,7,7,-15425.289752415476,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",75.06286493487914,18.92956109501459,0.018895879900436847,0.1066054660318704,46
16892,0,8,-13124.732935989032,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",34.4231182839402,9.36421067698299,0.022053660442782314,0.10518125494259291,39
16890,1,8,-14991.496792921926,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",64.12240914268276,17.605622073715974,0.019926994737250587,0.0979573374289407,46
16887,2,8,-13014.91536929821,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",113.58966137373847,39.93289817915589,0.02167978980404948,0.14139389924106155,40
16889,3,8,-12401.602666165256,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",64.11848098506468,17.603778386837988,0.019928406218980625,0.09794814867307004,46
16888,4,8,-16014.234114798175,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",64.06245969398417,17.614666998125426,0.019925065377923348,0.09796361625659601,46
16886,5,8,-14341.575000782323,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",8003.394811168589,2.466415537673653,2.3407936122330675e-05,12.839456974294338,12
16885,6,8,-14146.707438195046,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",139.69328522127685,14.808925060028962,0.007021398617359419,0.037378995630474796,36
16891,7,8,-14814.796903379025,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",263.65209590827004,41.67852590854721,0.014969412946885065,0.8497106623247329,27
18222,0,9,-14406.301449489933,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",57.869513837877044,16.311370664133445,0.021566200926108288,0.08793037317623487,47
18220,1,9,-15781.352434053992,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",45.80402855073697,41.17184842101236,0.02367210631450232,0.071441294125075,60
18219,2,9,-14443.45122745602,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",57.77009337148636,16.29591768901795,0.02157365876513289,0.08785840508259163,47
18223,3,9,-13519.53956838383,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",57.76604228088059,16.295957475359913,0.021575757722671323,0.08785121570253608,47
18224,4,9,-14311.396981529237,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",44.50077867784637,28.479655080063136,0.008153055148022075,0.07148288126910081,52
18218,5,9,-22447.33737196067,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,100.0,256
18217,6,9,-13589.497975701683,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",191.1685405090267,10.378720586146605,0.014796205307097753,0.5329939323446942,31
18221,7,9,-13759.149599028327,-11530.383627207406,"{'random_state': RandomState(MT19937) at 0x74D1DDCAD740, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",116.0628769147881,25.108891460526515,0.010090396909660997,0.2654221086740924,36
=======
6868,0,0,-389045.4124786918,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 6, 'kappa': 7.943282347242814, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",457.0563099801451,2.4810409748678097,0.5669849511478846,0.04207988669606635,29
6867,1,0,-499795.78223577864,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 6, 'kappa': 7.943282347242814, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",2142.3021757741053,2.5378155082656626,1.9517224641449478e-05,6.7965780907581514,13
6865,2,0,-274409.09025750763,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 6, 'kappa': 7.943282347242814, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",1452.8246637516033,0.07068974950624601,0.7072114131472232,0.05337032762603955,8
6866,3,0,-315425.8201757061,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 6, 'kappa': 7.943282347242814, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",42.0515645091387,0.5342937261279772,0.0003320559103751957,0.14618962793704957,15
6864,4,0,-345178.6480615279,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 6, 'kappa': 7.943282347242814, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",2.8888383623653175,0.292043384718141,4.982752357076445e-05,0.6672367170464204,66
6863,5,0,-310754.14902516373,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 6, 'kappa': 7.943282347242814, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",37.25393839578886,2.34238498471129,9.962513222055107e-05,0.015339162591163618,121
7660,0,1,-275081.496263095,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 12, 'kappa': 6.309573444801929, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",1620.8186615909856,0.04422515214738788,0.601976382324154,0.056368568402365704,8
7658,1,1,-415641.8284822737,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 12, 'kappa': 6.309573444801929, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",551.9114103032493,0.11446345131990147,0.9299809987563621,0.011394912684857938,8
7656,2,1,-253889.60450398206,-253889.60450398206,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 12, 'kappa': 6.309573444801929, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.17845311961573312,86.81695432631423,1.7012307246538157e-05,8.237257704282504,223
7661,3,1,-279013.66320799495,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 12, 'kappa': 6.309573444801929, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",1123.2445649494427,0.0756565327979883,0.4527665179101127,0.05219452592144238,8
7657,4,1,-348108.6191729295,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 12, 'kappa': 6.309573444801929, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",1571.015481436145,0.047434981540665985,0.6327845538650846,0.05350688125097894,8
7659,5,1,-319846.24522514123,-274409.09025750763,"{'random_state': RandomState(MT19937) at 0x72E7AA542F40, 'i': 12, 'kappa': 6.309573444801929, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",1670.1847382293702,0.04758965572334675,0.6730761718907221,0.05554253002585637,8
