pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
20341,0,3,296.20000000000005,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.806583740753267,0.14949686617684102,0.0034209653265351364,16,23
20339,1,3,327.3999999999999,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.04000555831734,0.17405789951391062,0.003181296951410698,17,23
20338,2,3,303.59999999999997,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.009300836998799,0.17426064124814408,0.0031673937426117842,17,23
20337,3,3,258.0000000000001,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.213574301130002,0.14576907686295532,0.003268470900001087,14,23
20340,4,3,314.19999999999993,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.90494978690893,0.1490355119171367,0.0034584251395697045,16,23
20342,5,3,281.00000000000006,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.855688478680051,0.14919802073156202,0.003437368458405287,16,23
21183,0,4,327.5999999999999,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",11.94498586524898,0.170972760951675,0.00312451423039347,17,23
21185,1,4,330.7999999999999,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",91.96056769067712,0.01038378785065426,0.0043398981323000034,119,19
21186,2,4,300.00000000000006,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",7.528458215383521,0.3808652151644448,0.0044672126523723045,15,28
21182,3,4,260.20000000000005,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",11.49651103619456,0.1769449018661225,0.0034858457504670748,15,23
21181,4,4,322.5999999999999,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",11.446180447648704,0.17354434471919805,0.0034434029918549228,15,23
