pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,VARIANCE_TUNE,LAYER1_TUNE
19722,0,0,30.378777439455774,34.522115846372586,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",457.0563099801451,2.4810409748678097,0.5669849511478846,0.04207988669606635,29
19723,1,0,24.738561654764126,34.522115846372586,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",2142.3021757741053,2.5378155082656626,1.9517224641449478e-05,6.7965780907581514,13
19725,2,0,12.133990938311879,34.522115846372586,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",1452.8246637516033,0.07068974950624601,0.7072114131472232,0.05337032762603955,8
19726,3,0,17.69283556114632,34.522115846372586,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",42.0515645091387,0.5342937261279772,0.0003320559103751957,0.14618962793704957,15
19724,4,0,34.522115846372586,34.522115846372586,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",2.8888383623653175,0.292043384718141,4.982752357076445e-05,0.6672367170464204,66
19721,5,0,30.184542476706753,30.184542476706753,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",37.25393839578886,2.34238498471129,9.962513222055107e-05,0.015339162591163618,121
19719,6,0,32.9413149998191,32.9413149998191,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.21147447960615703,62.45139574743064,7.122305833333864e-05,72.86653737491037,65
19720,7,0,25.132642079692438,25.132642079692438,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 8, 'kappa': 7.9432823472428105, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.3078651783619618,5.456725485601473,0.00033347927286375825,0.5762487216478598,131
21456,0,1,25.384542476706752,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",3.1829646547698744,0.3375418761975825,4.5775064405225735e-05,0.5523513393901083,75
21458,1,1,38.18454247670675,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,100.0,256
21460,2,1,46.18454247670675,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,100.0,256
21457,3,1,23.034976454856633,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",3.076780783404011,0.24025808627080006,3.519598868447758e-05,0.7080428792632476,73
21461,4,1,31.193249011133275,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",3.5770629199957766,0.21419561919434735,4.0372159755502276e-05,0.7143535687277258,61
21459,5,1,36.73145222490538,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",59.42529209714738,2.133093408052088,8.913725934525904e-05,0.0108092738507939,120
21462,6,1,26.006025645500927,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.20272206750879268,82.19957119459848,5.9664138478052e-05,99.97799846606966,61
21463,7,1,5.7286787505456225,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 16, 'kappa': 6.309573444801926, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,100.0,8
22929,0,2,27.384542476706752,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,100.0,256
22927,1,2,30.184542476706753,46.18454247670675,"{'random_state': RandomState(MT19937) at 0x74D1DC2C7240, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,5.051775473050826e-05,100.0,256
