pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,VARIANCE_TUNE,LAYER1_TUNE
39014,4,2,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,100.0,256
39016,5,2,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,100.0,256
39017,6,2,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1.0,100.0,8
39012,7,2,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 24, 'kappa': 5.011872336272717, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1.0,100.0,8
39804,0,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,0.01,256
39805,1,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,0.01,256
39800,2,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,256
39801,3,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,256
39807,4,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,256
39806,5,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,0.01,256
39803,6,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,100.0,8
39802,7,3,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 32, 'kappa': 3.9810717055349656, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,256
40877,0,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,0.01,8
40876,1,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,8
40874,2,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,100.0,8
40871,3,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1e-05,0.01,8
40872,4,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,8
40875,5,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,8
