pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
4496,3,6,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",5584.599545301356,78.0614557531821,7.365186144720136e-05,243,9
4499,4,6,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",5520.7874504685615,0.03844955596648507,2.5606936561419687e-05,9,8
4500,5,6,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,8,8
9740,0,7,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",3543.2662951810457,0.010870126348451218,1.3499338966658027e-05,15,8
9736,1,7,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",7253.438459432901,0.010466071169581205,0.00011266233456547336,9,12
9739,2,7,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",4126.369581826696,0.06570663672216502,0.7216933848214967,216,8
9735,3,7,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",6302.770850398639,0.010208205019418702,2.0701811176252136e-05,8,23
9738,4,7,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",5694.5034972205085,0.01670614373801715,0.4862903407799597,158,8
9737,5,7,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",8937.574160272392,0.011217462711578323,4.4413922491894515e-05,10,9
12332,0,8,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",5838.971280923396,0.011948946124710638,0.6647210354127541,9,10
12328,1,8,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.10249543049921973,0.011311228144618834,0.7917868551010775,228,196
12329,2,8,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,256,256
12327,3,8,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.14834914492346113,0.0203040617904598,0.825468766762243,253,120
12330,4,8,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",7.04684074887014,100.0,1.0,256,8
12331,5,8,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.21830888276917135,0.010491666119451706,0.4265622315577206,242,173
14994,0,9,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.1117279994457212,93.2571249147849,0.13655385266025796,16,8
14993,1,9,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",8356.086437375652,0.014808423964179624,0.554546099278171,8,22
14995,2,9,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.17500983542643822,0.01109740074445293,0.8695896557044897,126,193
14997,3,9,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",8733.335230452645,0.01699812558415179,0.6903097548883476,10,33
14996,4,9,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.10584495810503391,44.588278979207644,0.41875659182316344,8,8
14998,5,9,100.0,100.0,"{'random_state': RandomState(MT19937) at 0x11F033140, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.2187421016699452,40.19306792175524,0.9536047577050293,9,8
