pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
60404,0,2,-21674.229466652563,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 18, 'kappa': 5.0118723362727176, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",193.38532542870632,0.059180267384580175,0.04709611716352843,30,215
60405,1,2,-21572.70658504417,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 18, 'kappa': 5.0118723362727176, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",631.119703849052,0.059422063350759245,0.02769403385198008,35,234
60403,2,2,-21663.53012891799,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 18, 'kappa': 5.0118723362727176, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",194.37781395668938,0.0596576055918568,0.047381740311440025,30,214
60407,3,2,-21889.499684902818,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 18, 'kappa': 5.0118723362727176, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",196.3365135733465,0.05952452852642583,0.04803441647784137,30,214
60408,4,2,-21579.061468115997,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 18, 'kappa': 5.0118723362727176, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",168.1510716110832,0.057322705870131795,0.053806766744505345,32,223
60406,5,2,-21773.374131554403,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 18, 'kappa': 5.0118723362727176, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",161.57812696173187,0.04965156965603475,0.04415914807598991,29,242
62217,0,3,-21671.494322127717,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",237.18373754817512,6.227581242303059,0.5154224989896945,13,9
62214,1,3,-21694.055009643536,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",194.03016056718377,0.05880422520455121,0.04674592855457797,30,216
62215,2,3,-21675.537995028426,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",332.974135990161,0.07315851734218538,0.014107340757290211,30,217
62219,3,3,-21733.650503417255,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",773.7647354688044,0.05754730159965761,0.023502332404113573,40,237
62216,4,3,-21556.83153605881,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",204.36588930343544,0.05679765494920912,0.042058249684172426,30,208
62218,5,3,-21859.048536867274,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",193.05677720591675,0.058363204552551125,0.04656147562547937,31,208
63022,0,4,-21672.69198203231,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",109.05804539447129,11.249114941274614,0.08813939006473788,16,10
63024,1,4,-21758.138854495723,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",35.53788238682545,0.05455245495733067,0.03654897569519973,26,215
63025,2,4,-21707.957602463393,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",310.73839134658925,0.06193117212198124,0.025248505014194848,35,203
63021,3,4,-21680.527749295692,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",45.63775431452185,0.04118467969284787,0.041429222955117785,28,188
63020,4,4,-21688.18554543423,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",126.8274588241012,10.764969218636354,0.24363885424848972,14,14
63023,5,4,-21680.71066903539,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",88.76954230970877,4.198794151737871,0.17428291136841279,15,10
64613,0,5,-21657.033570208096,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",144.9637985663323,0.11896479834153255,0.019773830343897205,31,215
64617,1,5,-21945.384798656574,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",101.28397310227723,0.07813090945618008,0.0954939089429876,39,252
64616,2,5,-21630.729816416882,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",135.90233900739275,8.243468121162962,0.1338792999182129,12,9
64614,3,5,-21677.021825102966,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",71.1854493711646,3.733004732271735,0.20949361745317327,13,9
