pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
4868,2,3,-651.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",192.01583239553338,0.03698237385594378,0.038437102515226605,35,214
4871,3,3,-1470.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",136.55108715873186,0.029734135634825173,0.043049440218978136,33,220
4869,4,3,-3068.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",136.0880388456893,0.029237747096239882,0.043143843997678066,33,221
4870,5,3,-5920.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 24, 'kappa': 3.981071705534968, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",136.37363107804686,0.029479453153986007,0.043089226004390725,33,221
5781,0,4,-273.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",258.9200743609289,0.017471201892700648,0.020130949238244194,95,128
5785,1,4,-8337.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",144.4489984948935,0.02537529813627163,0.04002556247399598,34,216
5784,2,4,-1767.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",144.5770161456519,0.025366732714615644,0.0400079409242306,34,216
5786,3,4,-4598.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",144.83273534769774,0.02535006888684218,0.03996563859714454,34,216
5783,4,4,-1954.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",154.1175750681863,0.027586877963892496,0.04054961006580654,34,218
5782,5,4,-4888.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",156.2154457907864,0.027983166839152127,0.03991542973867889,34,217
